"title","date","click","text","text_number","topic","year","month","yyyy","mm"
"6살 아이들 윙ㅋ패드수업 영어 필수로 하세요~? ㅜㅜ고민이네요","2022-01-10 13:11:00.000","222","윙ㅋ 무료체험중인데..
아이가 요즘 한글 수학에는 관심이많아요!!!
막 알고싶어하고 ..그래서 윙쿠 체험중인데
영어는 그닥 관심이 아직 없네요~ 따라하긴하는데 어려워하기더하고..
노출을 많이 시키면 나중엔 관심가진다고도하고~
요즘 영어도 필수잖아요~ ㅠㅠ
아이가 처음으로 배워보는거라 부담없이 재미있게알려주고싶은데
다들 한 수 영 필수로하시는지~
1년약정으로 할꺼고 이후에는 밀크티나 다른걸로 넘어가볼꺼싶기도한데..
지금 관심있어하는 한 수 만할지
아님 추가로 지금 관심없어도 영어를 노출시켜줄지 고민이네요
ㅠ.ㅠ 금액적으로도 차이가 있다보니 엄청난 고민인데
지금 하시는분들 어찌하세용 ㅠ","5491666","초등 밀크티","2022","01","2022","01"
"아이들 공부 어떻게하죠ㅠㅠ","2022-01-09 23:52:00.000","1149","2학년된 아이와 7살된 아이가있어요
2학년아이 놀기좋아하는건 당연하지만
지금 태권도 다니고 빨간펜 하고있어요
제욕심이겠지만...
계획표짜놓고 그대로 하려니 제가 미치겠어요
너무빡세기도하고 그렇다고 안하자니
애가 너무 뒤쳐질것같구 그러네요
알파벳도 유치원때 배우고 안해서
다 잊어버렸는지 모르더라구요.........
수학도 어느정도 하지만 제가 불안해요ㅠㅠ
엄마 마음은 공부 못하는것보다는
어느정도라도 해야할텐데 라는 마음이구요
둘째7살은 한글도 아직떼지 못했어요
첫째는 6살에 떼서 얘도 그러겠거니..ㅡ
했는데 전혀 틀리네요
자기이름 아빠 엄마 언니동생 이름 제외하고는
암것도모르더라구여
그래서 빨간펜 키즈하다가
탱고보드 있는 유아 한글로 변경했는데
애가셋이다보니 얘한테 붙어서 온전히
가르치는게 너무 힘들고 저한테는
한계가 오는듯해요....ㅠㅠㅠ
주변에 친구아이들이 다 어려서
물어보고 얘기듣고 하고싶은데 그럴수가
없네요...애들 재워놓고 맨날 고민만하다가
흐지부지......
저랑 비슷한 학년대의 맘님이나
초등고학년 선배맘님들의 조언 부탁드려요
공부광고 이런건 정말정말 사절합니다
경험이나 조언 정말 간절해요ㅠㅠㅠㅠㅠ
이런 학습,공부글종류의 카톡단톡방도 있다면
꼭알려주시면 감사하겠습니다....!!!!!!!!!
부탁드려요..!!","5491154","초등 밀크티","2022","01","2022","01"
"교육비문제 도와주세요","2022-01-09 04:49:00.000","2287","초1 구* 패드랑 두과목 13만원정도나가고있어요
코로나 심할때 비대면할때좋다고 컨텐츠에 패드 추가했는데 정말 후회하고있어요
생각은 수학은 두고 나머지과목은 빼면 수학 패드값이랑 컨텐츠해서 십만원정도인데 밀크* 체험해보고 괜찮아서 시키고싶은데 이게 또 기기값이랑 있어서 또 테블릿 이 생기고 돈도 더 추가되고
이렇게까지 해야하나 싶고ㅜㅜ 구몬은 수학만하고싶고
근데 구몬 수학 계속하는것도 좋은건지요
구몬약정 때문에 밀**포기하고 그냥 해야하는건지 계속 고민중인데 뭐가 좋을까요?
공부에 취미없는 엄마니 모르겠너요ㅜ","5490262","초등 밀크티","2022","01","2022","01"
"예비초1 밀크티 하시는분 계세요?","2022-01-07 18:33:00.000","321","밀크티가 괜찮은것도 같고
무료체험 해보려고하는데
밀크티 하시는분 있나요?!
괜찮은지 궁금해요!
어떤식으로 진행되는지도궁금하구요~~
자세히 알려주실분!!","5488866","초등 밀크티","2022","01","2022","01"
"초1입학하는데 학습지요ㅠ","2022-01-06 08:52:00.000","502","맞벌이라 방문학습으로 생각하는데 빨강펜이랑 또 어떤게 괜찮으셨나요?
지금 밀크티는 하고 있는데... 옆에서 갈으쳐주질못하니 제자리 같아서요~~
아니면 과외?는 어떤가요...","5486873","초등 밀크티","2022","01","2022","01"
"밀크티아이랑 윙크 넘 고민되네여 ㅠ","2022-01-06 00:05:00.000","2384","6세인데요
윙크는 매달 교재가 와서 마음에 들고~~
밀크티는 프로그램이 다양하고 화질도 좋은거 같구요~ 체험했는데 정하기가 어렵네요 ㅠ
그리구~ 밀크티아이하다가 7세되면 밀크티로 변경된다고 하던데 맞나요?
검색해보니 키보드도 있고...
다른거 같은데 또 사야하나요?","5486740","초등 밀크티","2022","01","2022","01"
"초등 엘리하이 하시는분 계신가요?","2022-01-05 13:55:00.000","801","이제 초3되는 아이에요
엘리하이 하시는분 후기궁금해서요~
초등은 이르다는 분도 계셔서..","5486032","초등 밀크티","2022","01","2022","01"
"예비초등 아이들 한글공부","2022-01-05 12:12:00.000","240","예비초등 아들을 둔 엄마입니다ᆢ
한글을 아직 다 떼지 못해서 걱정이 한가든
늦었지만ᆢ한달만이라도 열심히 시켜보자
맘 먹고
밀크티 하려고 하는데 혹 밀크티 하시는분들 어떤가요?효과가 있을까요","5485893","초등 밀크티","2022","01","2022","01"
"학원문의는 아닌데.. 올해 7살. 뭐 가르치세요?","2022-01-04 16:56:00.000","912","딱히 학원을 문의하는건 아니고요
올해 7세(남아) 되었으니.. 내년 8세(초1)을 준비해야 하는 상황이에요.
초등학교 입학전 7세때 뭐 가르치세요?
과목같은거요.
7세라 아직 유치원 다니는데 유치원에서 방과후(4시 이후) 어떻게 스케쥴을 잡는지도 궁금하네요..","5484998","초등 밀크티","2022","01","2022","01"
"6세 학습지 추천해주세요.","2022-01-04 16:21:00.000","606","올 해 6살된 51개월 아이인데 집에서 뭐라도 더 해주고싶은 마음에 학습지 알아보고 있어요.
얼마 전 윙크 무료체험 해봤는데..첫 날 한번 보고 안봤어요. 아이는 패드가 처음이라 신기해하긴 했는데 다시 보여달라고 하진 않더라구요. 콕 찝어서 말 할 수는 없는데 엄마 마음에도 안들어서 패스했구요;;
아이가 저랑 학습지 하는 걸 좋아하는데..엄마는 속터지고요;;
한글은 집에서 조금씩 가르쳤더니 어려운 받침 아니면 한자씩 읽을 수는 있지만 쓰기는 전혀 안되는...아직 주먹으로 펜 쥐는 수준의 아이입니다.
패드보다 선생님과 직접 대면수업이 있으면 좋을거 같지만 방문수업은 제가 왠지 부담스러워서요;;
눈높이러닝센터, 밀크티아이, 스마트쿠키 하고계신 분들의 조언 부탁드립니다.
위 외에도 6세가 할만한 학습지 추천해주세요. 너무 비싸면 부담이라 10만원 이내면 좋겠어요.^^;;","5484950","초등 밀크티","2022","01","2022","01"
"밀크티하신분들 로긴잘되나요?","2022-01-04 11:37:00.000","214","1월1일 이후 처음하는데ㅜㅜ
왜로그인이안될가요ㅜ","5484565","초등 밀크티","2022","01","2022","01"
"밀크티랑 홈런 예비초1뭐가더나을까요?","2022-01-03 20:59:00.000","889","광고사절.
윙크는1년해보니까 초등학교땐
다른학습지하는게좋을거같아서
무료체험해보니 밀크티가좀더쉽게?재미잇게?
홈런은 예비1초가 보기엔 조금어렵고딱딱한거같은데
예비초1엔 뭐가좋을까요?","5484006","초등 밀크티","2022","01","2022","01"
"테블릿 공부 추천해 주세요","2022-01-03 09:07:00.000","144","종류도 너무 많고 혜택들도 다 다르네요;
올해 입학한는 예비초1 공부하기 괜찮은 테블릿 알려주세요~
약정은 없으면 좋겠는데..
실제 체험 하신분들 얘기 듣고싶어요~","5483018","초등 밀크티","2022","01","2022","01"
"밀크티아이 약정있나요","2022-01-29 20:22:00.000","437","체험해 보고 싶네요","5691795","초등 밀크티","2022","01","2022","01"
"6살 남아 밀크티 아이.웅진스마트","2022-01-28 13:17:00.000","881","6살 남아 한글과 수학 등등 가르쳐 줘야 할 시기인데 제가 둘째 출산후 아이를 거의 방치 수준으로 키우고 있어요 올해 3월이면 유치원 가는데 이제는 슬슬 시작 해야 하지 않을까 생각은 있는데 아무리 시간을 내서 할려고 해도 아직 어린 둘째 때문에 그마저도 다시 파토가 나서 못하게 되고 이런게 반복이 되다보니 아이도 재미있어 할려고 하다가도 안되고 있어요 한글이랑 숫자 영어는 5살초부터 관심이 많은 아이고 흥미를 느끼는 아이 였는데 요즘은 그 흥미를 잃은것 같아요ㅠㅠ 제가 본거 중에 요즘 스마트 공부가 대세 잖아요 밀크티아이랑 웅진스마트 두개를 염두해 보고 있는데 옛날에 가르쳐준것도 이젠 다 까먹은거 같아요 갑자기 겁이 나네요~
더 흥미가 떨어지기전에 뭐라도 해야 할것 같아요 밀크티 아이해보신분 어떤가요~?
웅진 스마트 해보신분 어떤가요~?","5690105","초등 밀크티","2022","01","2022","01"
"아이 학습지 패드 정보 부탁드려요 (광고사절)","2022-01-25 16:27:00.000","326","올해 7세 아이 입니다
와이즈캠ㅍ, 윙ㅋ, 아이스크림홈ㄹ,
밀크ㅌ, 아이캔ㄷ, 엘리하ㅇ
무료체험 해보는 중이에요
4가지는 무료체험 다해보고 (수정)
남은 아이캔ㄷ, 엘리하ㅇ는 신청해뒀어요
신청하면 1월 혜택이나
체험해보신분들 알려주시면 감사해요
열심히 찾아봤지만
혼자 알아보는게 쉽지않아
정보주시면 감사합니다^^","5685766","초등 밀크티","2022","01","2022","01"
"밀크티생각있으신 맘님","2022-01-19 18:00:00.000","194","1월 혜택이라하니 추천인 필요하시면
댓이나 챗주세용ㅎ
영사분 소개도필요하시면 센터장님으로 소개시켜드릴께용
센터장님이다보니 담당교사분을 신경써서 잘해주셔요ㅎ
초등 전과목(영어포함)추가금없이 약정없이
월 109,000원이에용ㅎ 전 7세 한글공부중입니다ㅎ","5677296","초등 밀크티","2022","01","2022","01"
"예비초등 밀크티 하시는분~~","2022-01-10 14:00:00.000","307","예비소집 갔다가 밀크티 체험신청 하게됐는데요
예비초1 밀크티 시키시는 맘님 계신가요?
아이는 좋아하는데 괜찮을지 모르겠어서요ᆢ
학교도 가고 이제 학원도 가게되니ᆢ
하시는분 만족하시는지요?","5663377","초등 밀크티","2022","01","2022","01"
"예비 1초 학습지해볼까 하는데요","2022-01-09 14:47:00.000","659","학습지 어떤게 좋을지 모르겠네요!
예비초1 학습지 추천 좀 해주세요","5661989","초등 밀크티","2022","01","2022","01"
"홈런vs밀크티(예비초1)","2022-01-05 21:01:00.000","523","사용하고 계신맘님들 어떤게 좋은가요?
장.담점 알려 주세요^^;;","5656736","초등 밀크티","2022","01","2022","01"
"겨울방학때 수학공부로 학습지 어떨까요?!","2022-01-05 16:31:00.000","419","다른과목 같은 경우는 되게 잘하고 점수도 높게 받아오면서 집중도 되게 잘하는것 같은데 수학만 보면
집중력도 떨어지고 점수만 유독 계속해서 떨어지고 있네요
학습지 시켜볼까 하는데 어디꺼가 괜찮나요","5656362","초등 밀크티","2022","01","2022","01"
"초등 아이 패드수업 추천?","2022-01-03 20:01:00.000","650","영어. 예체능 빼고 집에서 가르치고 있어요.
초3 올라가는데 이제 과목도 늘어나고 힘이 드네요.ㅎㅎㅎ 혹시 패드 수업 어떤가요? 지면이 좋을까요???ㅜ
맘님들~ 관리도 좀 되면 좋겠고 지면도 있으면 좋겠어요. 추천 부탁드립니다.^^","5653340","초등 밀크티","2022","01","2022","01"
"윙크 괜찮나요?","2022-01-02 11:56:00.000","280","학습지 알아보는데
종류가 많네요","5651045","초등 밀크티","2022","01","2022","01"
"아이들학습패드 궁금해요","2022-01-26 15:23:00.000","295","해보셨던 학습니다 만족했던 학습패드 추천부탁드립니다
그리고 어딘가에서 봤는데 약정없는 학습패드도 있나욤?","4252132","초등 밀크티","2022","01","2022","01"
"와이즈캠프랑 홈런","2022-01-25 14:52:00.000","243","밀크티는 예전에 체험해봤고
초등학교 저학년 남아
와이즈캠프랑 홈런 해보신 분들
어떤게 더 나을까요??
둘중에 하나 골라서 시작해볼까하는데
결정장애가 왔네요ㅜ","4251288","초등 밀크티","2022","01","2022","01"
"사교육에대한생각","2022-01-21 09:26:00.000","1332","저는 8살 5살 아들을 키우고있는엄마예요.
저는 지금까지 애들 사교육도 시켜본적없고
집에서 숫자 한글 가르쳐본적도 없어요. 글씨쓰기도
대신 아이들이 하고 싶어하는거 놀이나
많이 놀아주고 경험하고 놀러다녔어요
둘다 그냥 어린이집다니는데
첫째는 모든걸 다 혼자 알아서 깨우치더라구요
호기심많아서
웩슬러검사를 그래서 5살때 7살때 해보았는데
둘다 상위1프로 영재로 나왔어요
저는 여전히 사교육은 아직 이르다생각해요
영어또한 노출해준적 한번도 없어요
어린이집특별활동 1-2시간이 다구요
어릴때 초등고학년전까지 많이 놀고 그냥 즐겁게 많은걸 경험하게 하고 싶은데
맞벌이다 보니 학원은 가야하고
사교육에 대해 다듷 어찌생각하시는지
그리고 제 기준이상의 아들이라..이런경우 뭔가 더 호기심충족을 위해 뭘 시켜줘야하는지..","4248343","초등 밀크티","2022","01","2022","01"
"밀크티 체험해보고 싶은데","2022-01-20 12:55:00.000","230","이번에 초등학교 들어가는 아이가 있는데
밀크티 체험해보고 싶어서요.
밀크티 하고 계신 분들 어떤가 의견이 듣고 싶기도 해서
글을 올려 봅니다.
(+)추천인 해 주실 분들 계실까요?^^","4247785","초등 밀크티","2022","01","2022","01"
"올해 7세 학습지","2022-01-19 09:34:00.000","275","지금까진 아무것도 안했는데
내년에 초등학교 간다생각하니
이제 뭐라도 시켜야 할것 같아서 보고있는데
종류가 너무 많아서 뭘로 해야할지..
예비초가 하기엔 어떤게 괜찮을까요?
광고는 사절입니당","4246873","초등 밀크티","2022","01","2022","01"
"윙x 밀크x","2022-01-18 22:30:00.000","424","올해 6살 ( 아직 아무것도 몰음)
초등 2학년 ㅠ
집에서 문제집 푸는정도 에요
홈소핑 보는데
나도 모르게 무료 체험 신청을 했어요 ㅋㅎ
윙@ 크도 괘안은것 같고
밀크@ 도 주위에 하는친구 있고
결정장애 ㅜㅜ
산만한 남아들 ㅜㅜ
어떤게 낫을까요??","4246720","초등 밀크티","2022","01","2022","01"
